2001,1,"22.4300003051758","5.73000001907349",0,0,0
2001,2,"21.1399993896484",4,0,0,0
2001,3,"21.0699996948242",01/03/25,0,0,0
2001,4,"20.0200004577637",4,0,0,0
2001,5,"20.6100006103516","4.59999990463257",0,0,0
2001,6,"23.3700008392334",01/03/25,0,0,0
2001,7,"22.7600002288818","3.66000008583069",0,0,0
2001,8,"24.8700008392334",4,0,0,0
2001,9,"35.8600006103516","2.57999992370605",0,0,0
2001,10,"31.3099994659424",01/01/25,0,0,0
2001,11,"26.75",01/03/25,0,0,0
2001,12,"27.6599998474121","2.35999989509583",0,0,0
2002,1,"35.3499984741211",4,0,0,0
2002,2,"53.560001373291",01/03/25,0,0,0
2002,3,"55.8400001525879","0.5",0,0,0
2002,4,"48.4599990844727","3.25999999046326",0,0,0
2002,5,"48.3600006103516",01/03/25,0,0,0
2002,6,"38.4900016784668",4,0,0,0
2002,7,"35.1500015258789","3.53999996185303",0,0,0
2002,8,"32.7999992370605","3.88000011444092",0,0,0
2002,9,"30.8899993896484",4,0,0,0
2002,10,"30.6800003051758","3.45000004768372",0,0,0
2002,11,"33.0800018310547","3.61999988555908",0,0,0
2002,12,"33.8600006103516",4,0,0,0
2003,1,"36.9599990844727",01/03/25,0,0,0
2003,2,"33.5499992370605","3.65000009536743",0,0,0
2003,3,"31.7999992370605",01/03/25,0,0,0
2003,4,29,"2.45000004768372",0,0,0
2003,5,25/05/11,"2.40000009536743",0,0,0
2003,6,"23.1700000762939",4,0,0,0
2003,7,"22.0900001525879",01/04/25,0,0,0
2003,8,"23.2900009155273",01/03/25,0,0,0
2003,9,"23.2900009155273","3.20000004768372",0,0,0
2003,10,"22.3700008392334","3.55999994277954",0,0,0
2003,11,"21.1299991607666","3.21000003814697",0,0,0
2003,12,"19.8199996948242",4,0,0,0
2004,1,36,01/03/25,0,0,0
2004,2,33,"3.25999999046326",0,0,0
2004,3,33,"3.86999988555908",0,0,0
2004,4,29,"3.84999990463257",0,0,0
2004,5,30,"3.25999999046326",0,0,0
2004,6,"30.5599994659424","3.24000000953674",0,0,0
2004,7,"17.2199993133545","5.57000017166138","13.9300003051758","4.55999994277954",0
2004,8,15,"5.17000007629395","5.88000011444092","4.55999994277954",0
2004,9,"16.9300003051758","5.17000007629395","5.6399998664856",01/09/25,"13.47"
2004,10,"16.1100006103516","5.96000003814697","5.59999990463257","14.4899997711182",12/09/11
2004,12,"16.0400009155273","6.15000009536743","5.44000005722046","9.72000026702881","17.37"
2005,1,"16.2999992370605","5.96000003814697","5.6100001335144",01/09/25,"13.55"
2005,2,"16.0400009155273","6.15000009536743","5.44000005722046","9.72000026702881","17.37"
2005,3,"16.4799995422363","6.3899998664856","5.6100001335144",01/09/25,"17.39"
2005,4,"15.4499998092651","6.42000007629395","5.1399998664856",01/09/25,"17.46"
2005,5,"16.3700008392334","6.78000020980835","5.42000007629395","9.85000038146973",01/11/67
2005,6,"15.25","6.8600001335144","5.3600001335144",1,01/11/24
2005,7,"15.8199996948242","6.92000007629395","5.34000015258789","12.3199996948242","16.24"
2005,8,"14.6800003051758","7.21999979019165","5.28000020980835","12.3199996948242","15.74"
2005,9,"14.6800003051758","7.21999979019165","5.28000020980835","12.3199996948242","15.74"
2005,10,"14.6800003051758","7.44999980926514","5.19000005722046","12.3199996948242",16/09/11
2005,11,"14.6999998092651","7.57999992370605","5.32999992370605",9,11/07/11
2005,12,"14.6800003051758","7.69000005722046","4.94999980926514",9,01/03/97
2006,1,"14.3740997314453","8.28999996185303","4.96000003814697",23,01/10/26
2006,2,"15.039999961853","7.98999977111816","6.01999998092651","7.21999979019165",01/10/48
2006,3,"14.5500001907349","7.98999977111816","5.82000017166138","7.03000020980835",10/07/11
2006,4,"14.1599998474121","7.80999994277954","5.67000007629395","7.03000020980835",10/05/11
2006,5,"13.8100004196167","8.28999996185303","4.96000003814697","12.7600002288818",15/01/11
2006,6,"13.8299999237061","8.28999996185303","5.53000020980835","6.80999994277954",10/04/11
2006,7,14/05/11,"8.36999988555908","5.80000019073486","6.80999994277954",10/07/11
2006,8,"14.789999961853","8.44999980926514","5.92000007629395","6.71999979019165",10/07/11
2006,9,"14.4200000762939","8.36999988555908","5.76999998092651","6.67999982833862",01/10/22
2006,10,"14.8699998855591","8.39000034332275","5.94000005722046","6.6100001335144",10/04/11
2006,11,"15.1999998092651","8.35000038146973","6.07999992370605","6.59000015258789",10/06/11
2006,12,"15.2299995422363","8.36999988555908","6.09000015258789","6.59000015258789",10/04/11
2007,1,"15.7799997329712","8.39999961853027","6.30999994277954","6.57999992370605",10/05/11
2007,2,15/05/11,"8.36999988555908","6.19999980926514","6.57999992370605",01/10/13
2007,3,"14.9399995803833","8.31999969482422","5.98000001907349","6.57999992370605",10/12/11
2007,4,"15.9899997711182","8.35999965667725","6.40000009536743","6.57000017166138",10/11/11
2007,5,"15.9399995803833","8.38000011444092","6.38000011444092","6.57000017166138",10/12/11
2007,6,"14.9099998474121","8.38000011444092","5.96000003814697","6.57000017166138",01/10/14
2007,7,"16.1700000762939","8.36999988555908","6.46999979019165","7.40999984741211",01/10/85
2007,8,"16.5900001525879","8.38000011444092","6.6399998664856",8,11/12/11
2007,9,"16.5300006866455","8.35000038146973","6.6100001335144",8,11/05/11
2007,10,"16.9599990844727","8.05000019073486","6.78000020980835",8,11/04/11
2007,11,"19.9099998474121","8.05000019073486","7.96000003814697",8,01/11/58
2007,12,"21.7299995422363","8.05000019073486","8.6899995803833",10,01/11/15
2008,1,"24.1399993896484","6.78000020980835","9.65999984741211",10,01/12/92
2008,2,"22.6800003051758",6,"9.06999969482422",10,01/12/44
2008,3,"22.2399997711182","8.36999988555908","8.89999961853027",13,14/01/11
2008,4,"22.6200008392334","8.36999988555908","9.03999996185303","13.0100002288818",14/08/11
2008,5,24,"8.36999988555908","9.60000038146973",15,"17.69"
2008,6,"22.3799991607666","8.36999988555908","8.94999980926514",15,"17.79"
2008,7,"23.4699993133545","8.36999988555908","9.38000011444092",15,"17.13"
2008,8,"22.8299999237061","8.36999988555908","9.13000011444092",15,"17.35"
2008,9,"22.3099994659424","8.36999988555908","8.92000007629395",15,17/05/11
2008,10,"22.6200008392334","8.36999988555908","9.03999996185303",15,17/01/11
2008,11,"23.1800003051758","8.36999988555908","9.27000045776367",15,"17.29"
2008,12,"21.6700000762939","8.36999988555908","8.67000007629395",15,"17.63"
2009,1,"22.3799991607666","8.36999988555908","8.94999980926514",15,"17.14"
2009,2,"22.8899993896484","8.36999988555908","9.15999984741211",15,17/06/11
2009,3,"22.3700008392334","8.36999988555908","8.94999980926514",15,17/01/11
2009,4,"21.4599990844727","8.36999988555908","8.57999992370605",14,16/08/11
2009,5,"21.5400009155273","8.36999988555908","8.61999988555908",14,16
2009,6,"20.4099998474121","8.36999988555908","8.15999984741211","12.8299999237061","14.71"
2009,7,"20.0100002288818","8.36999988555908",8,"12.5900001525879",14/05/11
2009,8,"19.5599994659424","8.36999988555908","7.82000017166138","12.5900001525879","14.52"
2009,9,"18.6200008392334","8.36999988555908","7.44999980926514","12.5900001525879","14.53"
2009,10,"20.3500003814697","8.36999988555908","8.14000034332275","12.5900001525879","14.89"
2009,11,"19.0200004577637","8.36999988555908","7.6100001335144","12.5900001525879","15.21"
2009,12,"18.9400005340576","8.36999988555908","7.57999992370605","12.5900001525879",15
2010,1,"18.9599990844727","8.36999988555908","7.57999992370605","12.6000003814697","14.51"
2010,2,"18.5499992370605","8.36999988555908","7.42000007629395","12.6000003814697","14.75"
2010,3,"18.3600006103516","8.36999988555908","7.34000015258789","12.6000003814697","14.51"
2010,4,"17.6499996185303","8.36999988555908","7.17999982833862","12.6000003814697",14/05/11
2010,5,"17.9300003051758","8.36999988555908","7.17000007629395","12.6000003814697","14.87"
2010,6,"17.6499996185303","8.36999988555908","7.05999994277954","12.6000003814697","14.87"
2010,7,"17.7299995422363","8.36999988555908","7.09000015258789","12.6099996566772","14.95"
2010,8,"17.9699993133545","8.36999988555908","7.19000005722046","12.6099996566772","14.58"
2010,9,"17.4300003051758","8.36999988555908","6.96999979019165","12.6099996566772","14.77"
2010,10,"17.5599994659424","8.36999988555908","7.01999998092651","12.6099996566772",15/04/11
